url
https://en.wikipedia.org/wiki/Megalith
https://en.wikipedia.org/wiki/Megalithic_art
https://www.fromthegrapevine.com/nature/stonehenge-not-alone-7-ancient-megaliths-youve-never-seen
http://www.megalithic.co.uk/
http://www.dictionary.com/browse/megalith
https://www.google.com/search?q=megalithic&num=100&tbm=isch&tbo=u&source=univ&sa=X&ved=0ahUKEwjIvbDflMPWAhXnxVQKHVNSDAYQsAQIZw
http://www.dictionary.com/browse/megalithic
http://www.ancient-origins.net/opinion-guest-authors/they-re-alive-megalithic-sites-are-more-just-stone-005827
http://www.newgrange.com/megalithic.htm
https://www.merriam-webster.com/dictionary/megalith
http://www.visual-arts-cork.com/prehistoric/megaliths.htm
https://www.britannica.com/topic/megalith
http://www.crystalinks.com/megaliths.html
http://www.askaboutireland.ie/reading-room/history-heritage/monuments-built-heritage/Ancient-monuments-up-to-1/late-stone-age-megalithic/
https://en.wiktionary.org/wiki/megalithic
https://www.youtube.com/watch?v=4YNNkVzumhA
http://www.megalithicroutes.eu/
http://www.megalithicroutes.eu/en/megalithic-europe
http://www.heritagedaily.com/2013/09/significance-of-megalithic-monuments-in-atlantic-europe/99014
